Fuente,Titulo,URL,Titulo_Limpio,Sentimiento,Polaridad
Primicias,"Con foto del papa Francisco de por medio, la Asamblea archiva ley que proponía control y sanciones a iglesiasPachakutik reconoció que la propuesta correísta generó confusión y temores en plena campaña de segunda vuelta. El documento no volverá a la....hace 3 días",https://www.primicias.ec/politica/asamblea-archivo-ley-sancion-iglesias-religion-correismo-94659/,"Con foto del papa Francisco de por medio, la Asamblea archiva ley que proponía control y sanciones a iglesiasPachakutik reconoció que la propuesta correísta generó confusión y temores en plena campaña de segunda vuelta. El documento no volverá a la.hace 3 días",Neutro,0.0
Primicias,"Riesgo país de Ecuador llega a su punto más alto en 15 meses, antes de la segunda vuelta electoralLa incertidumbre por los resultados de la segunda vuelta electoral en Ecuador elevó el riesgo país de Ecuador por encima de 1.900 puntos,....hace 2 semanas",https://www.primicias.ec/economia/riesgo-pais-ecuador-segunda-vuelta-electoral-daniel-noboa-luisa-gonzalez-93850/,"Riesgo país de Ecuador llega a su punto más alto en 15 meses, antes de la segunda vuelta electoralLa incertidumbre por los resultados de la segunda vuelta electoral en Ecuador elevó el riesgo país de Ecuador por encima de 1.900 puntos,.hace 2 semanas",Neutro,0.0
Primicias,"Estos son los recintos electorales en Nueva York para la segunda vuelta presidencial en EcuadorPara votar en el exterior en la segunda vuelta electoral, los ecuatorianos deben contar con cédula, pasaporte o ID consular originales..hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/recintos-electorales-nueva-york-segunda-vuelta-electoral-93902/,"Estos son los recintos electorales en Nueva York para la segunda vuelta presidencial en EcuadorPara votar en el exterior en la segunda vuelta electoral, los ecuatorianos deben contar con cédula, pasaporte o ID consular originales.hace 2 semanas",Neutro,0.0
Primicias,"Correísmo habla de un 'aumento artificial de votantes' como argumento del supuesto fraude, ¿qué dicen las cifras?129.000 personas adicionales votaron en la segunda vuelta electoral. Las provincias que registran el mayor aumento de votantes,....hace 4 días",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/aumento-votantes-segunda-vuelta-ausentismo-gonzalez-noboa-94460/,"Correísmo habla de un 'aumento artificial de votantes' como argumento del supuesto fraude, ¿qué dicen las cifras?129.000 personas adicionales votaron en la segunda vuelta electoral. Las provincias que registran el mayor aumento de votantes,.hace 4 días",Negativo,-0.6
Primicias,"Entre la primera y la segunda vuelta electoral, Daniel Noboa logró quitarle 25 cantones al correísmoEl candidato de Acción Democrática Nacional (ADN) dio un vuelco radical a sus resultados en el balotaje y pintó de morado 118 cantones..hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-daniel-noboa-votacion-cantones-correismo-94078/,"Entre la primera y la segunda vuelta electoral, Daniel Noboa logró quitarle 25 cantones al correísmoEl candidato de Acción Democrática Nacional (ADN) dio un vuelco radical a sus resultados en el balotaje y pintó de morado 118 cantones.hace 1 semana",Neutro,0.0
Primicias,"Manabí: Daniel Noboa sumó votos pero no logró romper la fidelidad de la provincia con el correísmoLa provincia de Manabí, una de las más grandes del país, le dio el triunfo a Luisa González en las dos vueltas electorales..hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/manabi-resultados-segunda-vuelta-luisa-gonzalez-daniel-noboa-94087/,"Manabí: Daniel Noboa sumó votos pero no logró romper la fidelidad de la provincia con el correísmoLa provincia de Manabí, una de las más grandes del país, le dio el triunfo a Luisa González en las dos vueltas electorales.hace 1 semana",Neutro,0.0
Primicias,"Así es cómo Daniel Noboa logró arrebatarle Guayas al correísmo y apuntarse un triunfo decisivoLa provincia de Guayas, la más grande y poblada de Ecuador, fue clave para el triunfo de Daniel Noboa en la segunda vuelta..hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultados-guayas-guayaquil-daniel-noboa-luisa-gonzalez-segunda-vuelta-94011/,"Así es cómo Daniel Noboa logró arrebatarle Guayas al correísmo y apuntarse un triunfo decisivoLa provincia de Guayas, la más grande y poblada de Ecuador, fue clave para el triunfo de Daniel Noboa en la segunda vuelta.hace 1 semana",Neutro,0.0
Primicias,"Políticos casi 'quemados' luego de la segunda vuelta electoral en Ecuador, ¿podrán recuperarse en el futuro?Los resultados de la segunda vuelta electoral dejaron mal parados a algunos personajes que apoyaron a la correísta Luisa González..hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/politicos-quemados-segunda-vuelta-electoral-ecuador-94375/,"Políticos casi 'quemados' luego de la segunda vuelta electoral en Ecuador, ¿podrán recuperarse en el futuro?Los resultados de la segunda vuelta electoral dejaron mal parados a algunos personajes que apoyaron a la correísta Luisa González.hace 1 semana",Neutro,0.0
Primicias,"Noboa sumó 270.000 votos extra en Pichincha en la segunda vuelta y le 'arrebató' 22 parroquias de Quito a GonzálezDaniel Noboa consiguió, en la segunda vuelta, el triunfo en todas las parroquias urbanas de Quito, y en la mayoría de las rurales..hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultados-pichincha-quito-parroquias-segunda-vuelta-noboa-gonzalez-94183/,"Noboa sumó 270.000 votos extra en Pichincha en la segunda vuelta y le 'arrebató' 22 parroquias de Quito a GonzálezDaniel Noboa consiguió, en la segunda vuelta, el triunfo en todas las parroquias urbanas de Quito, y en la mayoría de las rurales.hace 1 semana",Neutro,0.0
Primicias,CNE inaugura el voto en el exterior de la segunda vuelta electoral de Ecuador456.485 ecuatorianos están empadronados en las tres circunscripciones del exterior para votar en la segunda vuelta electoral..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/cne-inauguracion-voto-exterior-segunda-vuelta-electoral-93898/,CNE inaugura el voto en el exterior de la segunda vuelta electoral de Ecuador456.485 ecuatorianos están empadronados en las tres circunscripciones del exterior para votar en la segunda vuelta electoral.hace 2 semanas,Neutro,0.0
Primicias,El voto entre el frío y la esperanza: así vivieron las elecciones los migrantes ecuatorianos en Nueva YorkLos migrantes ecuatorianos llegaron de forma masiva a votar en Nueva York para la segunda vuelta presidencial de Ecuador..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/voto-migrantes-ecuatorianos-nueva-york-estados-unidos-segunda-vuelta-93936/,El voto entre el frío y la esperanza: así vivieron las elecciones los migrantes ecuatorianos en Nueva YorkLos migrantes ecuatorianos llegaron de forma masiva a votar en Nueva York para la segunda vuelta presidencial de Ecuador.hace 2 semanas,Neutro,0.0
Primicias,Estos son los 'Exit poll' o encuestas a boca de urna de la segunda vuelta entre Daniel Noboa y Luisa GonzálezA las 17:00 del 13 de abril de 2025 se cerró la segunda vuelta electoral para elegir al nuevo presidente de Ecuador. Los resultados de una....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/exit-poll-encuesta-boca-urna-daniel-noboa-luisa-gonzalez-cne-segunda-vuelta-93941/,Estos son los 'Exit poll' o encuestas a boca de urna de la segunda vuelta entre Daniel Noboa y Luisa GonzálezA las 17:00 del 13 de abril de 2025 se cerró la segunda vuelta electoral para elegir al nuevo presidente de Ecuador. Los resultados de una.hace 2 semanas,Neutro,0.0
Primicias,La segunda vuelta entre González y Noboa figura entre las cuatro más holgadas desde el retorno a la democraciaLos resultados preliminares de la segunda vuelta electoral dan una diferencia de 11 puntos entre Daniel Noboa y Luisa González..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-gonzalez-noboa-figura-cuatro-holgadas-retorno-democracia-93803/,La segunda vuelta entre González y Noboa figura entre las cuatro más holgadas desde el retorno a la democraciaLos resultados preliminares de la segunda vuelta electoral dan una diferencia de 11 puntos entre Daniel Noboa y Luisa González.hace 2 semanas,Neutro,0.0
Primicias,"Los '7 pecados capitales' que le costaron la derrota a Luisa González en la segunda vuelta, más allá de la figura de CorreaDaniel Noboa venció a Luisa González, ¿o fue la propia Revolución Ciudadana la que se derrotó a sí misma? Estos son los errores más....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-luisa-gonzalez-errores-maduro-correa-93962/,"Los '7 pecados capitales' que le costaron la derrota a Luisa González en la segunda vuelta, más allá de la figura de CorreaDaniel Noboa venció a Luisa González, ¿o fue la propia Revolución Ciudadana la que se derrotó a sí misma? Estos son los errores más.hace 2 semanas",Neutro,0.0
Primicias,"Más de 4.000 escuelas en Ecuador no tendrán clases presenciales por la segunda vuelta electoralEl Ministerio de Educación recordó que las escuelas o colegios, que funcionen como recinto electoral durante la segunda vuelta electoral,....hace 3 semanas",https://www.primicias.ec/sociedad/escuelas-ecuador-clases-recintos-segunda-vuelta-electoral-93423/,"Más de 4.000 escuelas en Ecuador no tendrán clases presenciales por la segunda vuelta electoralEl Ministerio de Educación recordó que las escuelas o colegios, que funcionen como recinto electoral durante la segunda vuelta electoral,.hace 3 semanas",Neutro,0.0
Primicias,Estas son las calles cerradas desde el 11 de abril por la segunda vuelta electoral en GuayaquilAl menos 22 líneas de buses de transporte público en Guayaquil serán desviadas por los cierres de calles en los alrededores a la sede del....hace 2 semanas,https://www.primicias.ec/guayaquil/atm-cierres-vias-calles-cne-elecciones-buses-93744/,Estas son las calles cerradas desde el 11 de abril por la segunda vuelta electoral en GuayaquilAl menos 22 líneas de buses de transporte público en Guayaquil serán desviadas por los cierres de calles en los alrededores a la sede del.hace 2 semanas,Neutro,0.0
Primicias,"Segunda vuelta electoral en Ecuador: Cuatro empresas realizarán exit poll o encuestas a boca de urnaConozca cuáles son las cuatro empresas autorizadas por el Consejo Nacional Electoral (CNE), para realizar exit poll en la segunda vuelta....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/empresas-exit-poll-boca-urna-encuestas-pronosticos-segunda-vuelta-electoral-cne-92979/,"Segunda vuelta electoral en Ecuador: Cuatro empresas realizarán exit poll o encuestas a boca de urnaConozca cuáles son las cuatro empresas autorizadas por el Consejo Nacional Electoral (CNE), para realizar exit poll en la segunda vuelta.hace 3 semanas",Neutro,0.0
Primicias,"Daniel Noboa informa al CNE que cumplirá actividades de campaña hasta el 10 de abrilEl candidato de ADN y presidente de Ecuador, Daniel Noboa, envió el oficio al organismo electoral el domingo 30 de marzo, informó la....hace 4 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/presidente-daniel-noboa-campana-segunda-vuelta-electoral-cne-ecuador-92924/,"Daniel Noboa informa al CNE que cumplirá actividades de campaña hasta el 10 de abrilEl candidato de ADN y presidente de Ecuador, Daniel Noboa, envió el oficio al organismo electoral el domingo 30 de marzo, informó la.hace 4 semanas",Neutro,0.0
Primicias,"Elecciones 2025 en Ecuador: papeletas marcadas y 71 notificados por tomar fotos en la segunda vueltaNotificados por tomar fotos en comicios. En un primer reporte de las elecciones 2025 de Ecuador, el CNE registró que 17 personas fueron....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/multas-sancionados-papeletas-celulares-cne-13abril-93915/,"Elecciones 2025 en Ecuador: papeletas marcadas y 71 notificados por tomar fotos en la segunda vueltaNotificados por tomar fotos en comicios. En un primer reporte de las elecciones 2025 de Ecuador, el CNE registró que 17 personas fueron.hace 2 semanas",Neutro,0.0
Primicias,¿Cómo se controlará el uso de celulares al momento de votar en la segunda vuelta electoral de Ecuador?Los miembros de las Juntas Receptoras del Voto tienen la obligación de vigilar que las votaciones se realicen con normalidad..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-celulares-control-multa-votacion-cne-93746/,¿Cómo se controlará el uso de celulares al momento de votar en la segunda vuelta electoral de Ecuador?Los miembros de las Juntas Receptoras del Voto tienen la obligación de vigilar que las votaciones se realicen con normalidad.hace 2 semanas,Neutro,0.0
Primicias,"25 recintos electorales están afectados por las lluvias y el CNE evaluará si es necesario cambiarlosLa presidenta del CNE, Diana Atamaint, explicó que todos los recintos electorales tienen un plan de contingencia para la segunda vuelta....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/cne-cambio-recintos-segunda-vuelta-electoral-lluvias-93431/,"25 recintos electorales están afectados por las lluvias y el CNE evaluará si es necesario cambiarlosLa presidenta del CNE, Diana Atamaint, explicó que todos los recintos electorales tienen un plan de contingencia para la segunda vuelta.hace 3 semanas",Neutro,0.0
Primicias,"Estos son los recintos reubicados para la segunda vuelta de las elecciones en Ecuador 2025La mayoría de recintos afectados están en la Costa. En Salinas, de la provincia de Santa, la escuela César Montenegro sufrió daños en su....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/nuevos-recintos-electorales-lluvias-cne-segunda-vuelta-93548/,"Estos son los recintos reubicados para la segunda vuelta de las elecciones en Ecuador 2025La mayoría de recintos afectados están en la Costa. En Salinas, de la provincia de Santa, la escuela César Montenegro sufrió daños en su.hace 2 semanas",Neutro,0.0
Primicias,"Iván Farah, el influencer que sorprende en la segunda vuelta de Ecuador vestido como Donald TrumpIván Farah, el conocido influencer guayaquileño, llegó a votar en las elecciones de Ecuador vestido y peinado como el presidente....hace 2 semanas",https://www.primicias.ec/entretenimiento/influencer-ivan-farah-elecciones-ecuador-donald-trump-93921/,"Iván Farah, el influencer que sorprende en la segunda vuelta de Ecuador vestido como Donald TrumpIván Farah, el conocido influencer guayaquileño, llegó a votar en las elecciones de Ecuador vestido y peinado como el presidente.hace 2 semanas",Neutro,0.0
Primicias,¿Con cuántos votos se gana una elección presidencial en Ecuador? Esto es lo que debería saberLa ley vigente para las elecciones de segunda vuelta presidencial establece dos formas de ganar. El CNE proyecta tener una tendencia estable....hace 3 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-daniel-noboa-luisa-gonzalez-votos-cne-93428/,¿Con cuántos votos se gana una elección presidencial en Ecuador? Esto es lo que debería saberLa ley vigente para las elecciones de segunda vuelta presidencial establece dos formas de ganar. El CNE proyecta tener una tendencia estable.hace 3 semanas,Neutro,0.0
Primicias,"Segunda vuelta electoral de Ecuador: ¿cómo debe marcar la papeleta para que el voto sea válido?Ecuador se alista para elegir entre Daniel Noboa y Luisa González en una reñida segunda vuelta electora, pero ¿cómo debe marcar su papeleta....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-cne-voto-valido-nulo-blanco-93552/,"Segunda vuelta electoral de Ecuador: ¿cómo debe marcar la papeleta para que el voto sea válido?Ecuador se alista para elegir entre Daniel Noboa y Luisa González en una reñida segunda vuelta electora, pero ¿cómo debe marcar su papeleta.hace 2 semanas",Neutro,0.0
Primicias,Elecciones en Ecuador: Tesis del fraude electoral se diluye dentro y fuera de las filas del correísmoDirigentes correístas guardan silencio luego de que Luisa González se negó a aceptar los resultados del CNE. Analistas ven difícil probar....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/elecciones-segunda-vuelta-fraude-luisa-gonzalez-daniel-noboa-93988/,Elecciones en Ecuador: Tesis del fraude electoral se diluye dentro y fuera de las filas del correísmoDirigentes correístas guardan silencio luego de que Luisa González se negó a aceptar los resultados del CNE. Analistas ven difícil probar.hace 2 semanas,Neutro,0.0
Primicias,"Elecciones Ecuador 2025: Noboa vota en familia y González pide a FF.AA. no intervenir en comiciosEste 13 de abril, Luisa González fue la primera presidenciable en votar en la segunda vuelta. Noboa sufragó en Olón acompañado por dos de....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/envivo-daniel-noboa-luisa-gonzalez-voto-segunda-vuelta-cne-13abril-93858/,"Elecciones Ecuador 2025: Noboa vota en familia y González pide a FF.AA. no intervenir en comiciosEste 13 de abril, Luisa González fue la primera presidenciable en votar en la segunda vuelta. Noboa sufragó en Olón acompañado por dos de.hace 2 semanas",Neutro,0.0
Primicias,"Daniel Noboa fue reelecto como presidente de Ecuador con casi 12 puntos de ventaja sobre Luisa GonzálezEl candidato de Acción Democrática Nacional (ADN), Daniel Noboa, alcanzó el 55,84% de los votos. Con el 93,12% de los votos escrutados,....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultados-daniel-noboa-luisa-gonzalez-segunda-vuelta-cne-13abril-93822/,"Daniel Noboa fue reelecto como presidente de Ecuador con casi 12 puntos de ventaja sobre Luisa GonzálezEl candidato de Acción Democrática Nacional (ADN), Daniel Noboa, alcanzó el 55,84% de los votos. Con el 93,12% de los votos escrutados,.hace 2 semanas",Neutro,0.0
Primicias,Luisa González y Daniel Noboa se bajan de la tarima; Ecuador a la espera de votar en la segunda vuelta electoralEl presidente candidato Daniel Noboa y la opositora Luisa González cerraron en Guayaquil sus campañas de la segunda vuelta electoral..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-daniel-noboa-cierre-segunda-vuelta-electoral-93774/,Luisa González y Daniel Noboa se bajan de la tarima; Ecuador a la espera de votar en la segunda vuelta electoralEl presidente candidato Daniel Noboa y la opositora Luisa González cerraron en Guayaquil sus campañas de la segunda vuelta electoral.hace 2 semanas,Neutro,0.0
Primicias,"El correísmo obtuvo el 96% de los votos en las cárceles ecuatorianas en la segunda vueltaEl 13 de abril de 2025, 1.143 presos votaron para Presidente de la República en Ecuador en la segunda vuelta. El 96,19% de los sufragios fue....hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/carceles-segunda-vuelta-resultados-luisa-gonzalez-daniel-noboa-94197/,"El correísmo obtuvo el 96% de los votos en las cárceles ecuatorianas en la segunda vueltaEl 13 de abril de 2025, 1.143 presos votaron para Presidente de la República en Ecuador en la segunda vuelta. El 96,19% de los sufragios fue.hace 1 semana",Neutro,0.0
Primicias,"Segunda vuelta electoral: Daniel Noboa en su visita a Cuenca y Riobamba asegura que ha logrado 'recuperar terreno'El candidato-presidente Daniel Noboa arribó a Cuenca, después de realizar un recorrido por Riobamba. En los dos cantones aseguró que ha....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-campana-daniel-noboa-cuenca-riobamba-93206/,"Segunda vuelta electoral: Daniel Noboa en su visita a Cuenca y Riobamba asegura que ha logrado 'recuperar terreno'El candidato-presidente Daniel Noboa arribó a Cuenca, después de realizar un recorrido por Riobamba. En los dos cantones aseguró que ha.hace 3 semanas",Neutro,0.0
Primicias,"Ley Seca inició al mediodía de este 11 de abril, ¿cuál es la multa si viola la norma?Todo se alista para la segunda vuelta electoral en Ecuador y antes, durante y después de la jornada electoral se aplica la Ley Seca..hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/ley-seca-segunda-vuelta-horarios-multas-noboa-gonzalez-93497/,"Ley Seca inició al mediodía de este 11 de abril, ¿cuál es la multa si viola la norma?Todo se alista para la segunda vuelta electoral en Ecuador y antes, durante y después de la jornada electoral se aplica la Ley Seca.hace 2 semanas",Neutro,0.0
Primicias,¿Cuál es la multa por no votar en Ecuador durante esta segunda vuelta electoral 2025?Una de las principales dudas de los votantes es ¿cuál es la multa por no votar durante unos comicios? Debe saber que la sanción es del 10% del....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/multas-segunda-vuelta-electoral-cne-93222/,¿Cuál es la multa por no votar en Ecuador durante esta segunda vuelta electoral 2025?Una de las principales dudas de los votantes es ¿cuál es la multa por no votar durante unos comicios? Debe saber que la sanción es del 10% del.hace 2 semanas,Neutro,0.0
Primicias,"Lugar de votación, fecha, multas y todo sobre la segunda vuelta electoral de las elecciones del 13 de abril de 2025Imagen referencial de una persona colocando su papeleta en....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/lugar-votacion-fecha-multas-segunda-vuelta-electoral-93832/,"Lugar de votación, fecha, multas y todo sobre la segunda vuelta electoral de las elecciones del 13 de abril de 2025Imagen referencial de una persona colocando su papeleta en.hace 2 semanas",Neutro,0.0
Primicias,"Daniel Noboa cierra campaña en Loja y Cuenca con caravana y un mitin, hizo un llamado a no votar nuloEl candidato-presidente Daniel Noboa, de ADN, hizo un llamado a sus simpatizantes para que los nulos se conviertan en una decisión de....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/cierre-campana-daniel-noboa-loja-cuenca-segunda-vuelta-93575/,"Daniel Noboa cierra campaña en Loja y Cuenca con caravana y un mitin, hizo un llamado a no votar nuloEl candidato-presidente Daniel Noboa, de ADN, hizo un llamado a sus simpatizantes para que los nulos se conviertan en una decisión de.hace 2 semanas",Neutro,0.0
Primicias,Segunda vuelta electoral: Fecha y hora de los comicios en Ecuador y para votantes en el exteriorEl 13 de abril se celebra la segunda vuelta presidencial en Ecuador. Esto es lo que debe saber sobre los horarios de votación dentro y fuera....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/horarios-votacion-exit-poll-resultados-segunda-vuelta-electoral-93562/,Segunda vuelta electoral: Fecha y hora de los comicios en Ecuador y para votantes en el exteriorEl 13 de abril se celebra la segunda vuelta presidencial en Ecuador. Esto es lo que debe saber sobre los horarios de votación dentro y fuera.hace 2 semanas,Neutro,0.0
Primicias,"Cinco días antes de la segunda vuelta electoral en Ecuador, 10 recintos son reubicadosEl CNE reubicó 10 recintos electorales de seis provincias que han sido afectadas por las recientes lluvias en Ecuador, previo a la segunda....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-recintos-reubicacion-cambios-provincias-lluvias-93535/,"Cinco días antes de la segunda vuelta electoral en Ecuador, 10 recintos son reubicadosEl CNE reubicó 10 recintos electorales de seis provincias que han sido afectadas por las recientes lluvias en Ecuador, previo a la segunda.hace 2 semanas",Neutro,0.0
Primicias,"Así son los operativos para detener a los deudores de pensiones alimenticias en la segunda vuelta electoralPara la segunda vuelta electoral en Ecuador, las autoridades actualizaron las bases de datos de personas requeridas por la justicia,....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/detenidos-pensiones-alimenticias-boleta-orden-apremio-operativos-policia-segunda-vuelta-93750/,"Así son los operativos para detener a los deudores de pensiones alimenticias en la segunda vuelta electoralPara la segunda vuelta electoral en Ecuador, las autoridades actualizaron las bases de datos de personas requeridas por la justicia,.hace 2 semanas",Neutro,0.0
Primicias,"Elecciones en Ecuador: 24 recintos han sido reubicados por el CNE para la segunda vuelta electoralAl inicio de las elecciones en Ecuador, este domingo 13 de abril, la presidenta del CNE, Diana Atamaint, confirmó que hay más recintos....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/cne-reubicacion-recintos-segunda-vuelta-electoral-fuertes-lluvias-93909/,"Elecciones en Ecuador: 24 recintos han sido reubicados por el CNE para la segunda vuelta electoralAl inicio de las elecciones en Ecuador, este domingo 13 de abril, la presidenta del CNE, Diana Atamaint, confirmó que hay más recintos.hace 2 semanas",Neutro,0.0
Primicias,Registro Civil tendrá jornadas extraordinarias de cedulación por la segunda vuelta electoral de EcuadorLas agencias del Registro Civil de Ecuador anuncia jornadas extraordinarias con motivo de las elecciones de segunda vuelta del 13 de abril..hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/registro-civil-jornadas-extraordinarias-cedulacion-segunda-vuelta-electoral-93683/,Registro Civil tendrá jornadas extraordinarias de cedulación por la segunda vuelta electoral de EcuadorLas agencias del Registro Civil de Ecuador anuncia jornadas extraordinarias con motivo de las elecciones de segunda vuelta del 13 de abril.hace 2 semanas,Neutro,0.0
Primicias,"Daniel Noboa viaja a Estados Unidos del 17 al 22 de abril de 2025En medio del feriado de Semana Santa y tras los resultados de la segunda vuelta, el presidente Daniel Noboa irá a La Florida,....hace 1 semana",https://www.primicias.ec/politica/daniel-noboa-viaje-estados-unidos-segunda-vuelta-94227/,"Daniel Noboa viaja a Estados Unidos del 17 al 22 de abril de 2025En medio del feriado de Semana Santa y tras los resultados de la segunda vuelta, el presidente Daniel Noboa irá a La Florida,.hace 1 semana",Neutro,0.0
Primicias,"Ecuatorianos en Venezuela tienen solo un recinto para votar en segunda vuelta electoralA cuatro días de la segunda vuelta presidencial, el CNE habilita un recinto en Venezuela para que ecuatorianos residentes en ese país puedan....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-recinto-voto-ecuatorianos-venezuela-cne-consejo-electoral-93684/,"Ecuatorianos en Venezuela tienen solo un recinto para votar en segunda vuelta electoralA cuatro días de la segunda vuelta presidencial, el CNE habilita un recinto en Venezuela para que ecuatorianos residentes en ese país puedan.hace 2 semanas",Neutro,0.0
Primicias,"Gobierno limita ingreso de extranjeros por las fronteras antes de la segunda vuelta electoralEl ingreso de extranjeros por las fronteras norte y sur está limitado desde las 16:00 de este 11 de abril, según consta en el decreto....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/gobierno-ingreso-extranjeros-fronteras-segunda-vuelta-electoral-93847/,"Gobierno limita ingreso de extranjeros por las fronteras antes de la segunda vuelta electoralEl ingreso de extranjeros por las fronteras norte y sur está limitado desde las 16:00 de este 11 de abril, según consta en el decreto.hace 2 semanas",Neutro,0.0
Primicias,Daniel Noboa ganó en 19 de las 24 provincias del país y solo falta un acta para la proclamación final de resultadosEl Consejo Nacional Electoral (CNE) realizó la Audiencia Pública Nacional de Escrutinio. Nada impedirá la proclamación del triunfo de Daniel....hace 1 semana,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-cne-proclamacion-resultados-segunda-vuelta-electoral-94387/,Daniel Noboa ganó en 19 de las 24 provincias del país y solo falta un acta para la proclamación final de resultadosEl Consejo Nacional Electoral (CNE) realizó la Audiencia Pública Nacional de Escrutinio. Nada impedirá la proclamación del triunfo de Daniel.hace 1 semana,Neutro,0.0
Primicias,"Segunda vuelta electoral en Ecuador: Estos son los únicos justificativos para evitar multas por no votarLa multa por no acudir a votar en la segunda vuelta electoral equivale al 10% de un salario básico unificado, es decir, USD 47..hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/justificaciones-validas-segunda-vuelta-electoral-cne-multas-93444/,"Segunda vuelta electoral en Ecuador: Estos son los únicos justificativos para evitar multas por no votarLa multa por no acudir a votar en la segunda vuelta electoral equivale al 10% de un salario básico unificado, es decir, USD 47.hace 2 semanas",Neutro,0.0
Primicias,"Elecciones en Ecuador: ¿Dónde y a qué hora ver los resultados de la segunda vuelta entre Noboa y González?El domingo 13 de abril son las votaciones por la segunda vuelta de las elecciones presidenciales en Ecuador, que ahora enfrenta a Daniel....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-resultados-hora-consulta-cne-93440/,"Elecciones en Ecuador: ¿Dónde y a qué hora ver los resultados de la segunda vuelta entre Noboa y González?El domingo 13 de abril son las votaciones por la segunda vuelta de las elecciones presidenciales en Ecuador, que ahora enfrenta a Daniel.hace 3 semanas",Neutro,0.0
Primicias,"Segunda vuelta: ¿Cómo será el conteo de votos y cuándo se entregarán los resultados?A partir de las 17:00 del domingo 13 de abril, comenzará el conteo de votos y la entrega de resultados de las elecciones presidenciales de....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-conteo-votos-resultados-daniel-noboa-luisa-gonzalez93528-93528/,"Segunda vuelta: ¿Cómo será el conteo de votos y cuándo se entregarán los resultados?A partir de las 17:00 del domingo 13 de abril, comenzará el conteo de votos y la entrega de resultados de las elecciones presidenciales de.hace 2 semanas",Neutro,0.0
