Fuente,Titulo,URL
Primicias,"PrimiciasRiesgo país supera los 1.600 puntos ante la cercanía de la segunda vuelta electoralMientras el riesgo país de Ecuador continúa su tendencial al alza, los precios de los bonos de deuda externa caen, en medio de la....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/riesgo-pais-supera-1-600-puntos-cercania-segunda-vuelta-electoral-93026/
Primicias,"PrimiciasDónde están los votos que Daniel Noboa y Luisa González deberán captar para ganar la segunda vueltaAunque el nulo y el blanco sumaron más de 1 millón de votos en la primera vuelta, los 14 candidatos perdedores juntaron otros 1,2 millones....hace 1 mes",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-noboa-gonzalez-captar-votos-disponibles-cantones-92521/
Primicias,"PrimiciasAunque Luisa González pone distancia, Rafael Correa sigue siendo el pilar de su campañaCon el apretado resultado de la primera vuelta, la candidata de la Revolución Ciudadana busca aliados de otras tendencias..hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-distancia-rafael-correa-campana-revolucion-ciudadana-segunda-vuelta-93207/
Primicias,"PrimiciasCentro Democrático anuncia apoyo a Luisa González para la segunda vuelta electoralEl movimiento Centro Democrático obtuvo el 0,4% de los votos en la primera vuelta, con Jimmy Jairala como candidato..hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/centro-democratico-luisa-gonzalez-segunda-vuelta-electoral-daniel-noboa-93400/
Primicias,"PrimiciasSegunda vuelta electoral Ecuador: Daniel Noboa visita provincias en las que tuvo alta votación en primera vueltaEn Guaranda, seguidores del candidato presidente lo recibieron con consignas y globos. Desde el 30 de marzo, cuando informó al CNE que se....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/elecciones-segunda-vuelta-campana-daniel-noboa-ecuador-93124/
Primicias,"PrimiciasSegunda vuelta electoral en Ecuador: Luisa González ofrece legalizar tierras en Cristo del ConsueloLa candidata presidencial de Revolución Ciudadana, Luisa González, encabezó un mitin en Cristo del Consuelo, en Guayaquil, como parte de su....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-legalizar-tierras-cristo-consuelo-mitin-93143/
Primicias,PrimiciasAsamblea convertida en un ring: ADN y el correísmo se disputan 'golpe a golpe' la segunda vuelta electoralLas dos fuerzas políticas anuncian procesos de fiscalización previo a la segunda vuelta electoral en Ecuador. El correísmo investigará el....hace 3 semanas,https://www.primicias.ec/politica/elecciones-segunda-vuelta-electoral-ecuador-adn-correismo-asamblea-93008/
Primicias,"PrimiciasVerónica Abad se presentó en su recinto para las elecciones de Ecuador, pero no votó ¿por qué?Durante la segunda vuelta electoral, Verónica Abad, cuyos derechos políticos están suspendidos, llegó a su Junta Receptora del Voto en....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/veronica-abad-vicepresidenta-voto-segunda-vuelta-electoral-93925/
Primicias,"PrimiciasAsí reaccionaría el mercado internacional a la posible elección presidencial de Daniel Noboa o Luisa González, según Citi ResearchCiti Research presentó una previsión sobre las implicaciones que tendría la elección presidencial de Daniel Noboa o Luisa González en el....hace 3 semanas",https://www.primicias.ec/economia/eleccion-presidencial-noboa-luisa-ecuador-mercados-citi-research-93155/
Primicias,Primiciassegunda vuelta electoralLo Último · Hervas define su voto e invita a Lasso a incorporar cinco temas en su agenda · Los consejeros del CNE hicieron un recorrido para verificar la....hace 2 semanas,https://www.primicias.ec/tag/segunda-vuelta-electoral/19/
Primicias,"PrimiciasAlerta de lluvias y de aguaje en el Domingo de Ramos y día de la segunda vuelta electoral de EcuadorEl próximo 13 de abril, cuando será el Domingo de Ramos y se realizará la segunda vuelta electoral, Ecuador debe esperar lluvias intensas y....hace 3 semanas",https://www.primicias.ec/sociedad/alerta-lluvias-aguaje-domingo-ramos-segunda-vuelta-electoral-ecuador-93269/
Primicias,Primicias'Sabremos responder en las calles': Luisa González advierte al CNE en el cierre de campaña en QuitoLa candidata del correísmo reafirmó el apoyo que recibe por parte de Jan Topic y exigió que el CNE garantice el trabajo de sus delegados en....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-cierre-campana-quito-advertencia-cne-93665/
Primicias,"PrimiciasAsí fue el cara a cara entre Daniel Noboa y Luisa González en la segunda vuelta de 2023Un año y medio después, Daniel Noboa y Luisa González se volverán a enfrentar en el debate presidencial. En el encuentro previo, el temor a....hace 1 mes",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/debate2023-daniel-noboa-luisa-gonzalez-segunda-vuelta-91760/
Primicias,"PrimiciasUnidad Popular pide a sus seguidores anular el voto en la segunda vuelta presidencial del 13 de abrilLuego de un consejo nacional, el Partido Unidad Popular anunció su decisión de no respaldar las candidaturas de Luisa González y Daniel....hace 1 mes",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/unidad-popular-voto-nulo-segunda-vuelta-91336/
Primicias,PrimiciasAsí será el calendario electoral para la segunda vuelta González-NoboaLa proclamación de resultados de las elecciones presidenciales será el 23 de septiembre. La segunda vuelta será el 15 de octubre..20 ago 2023,https://www.primicias.ec/noticias/elecciones-presidenciales-2023/resultados-oficiales-elecciones-calendario/
Primicias,"PrimiciasDesde Cuenca, Noboa defiende los aranceles de Trump: 'Ecuador termina siendo de los mejores parados'El candidato-presidente Daniel Noboa cumplió por segundo día consecutivo una agenda electoral en Cuenca, donde abordó varios temas como los....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-electoral-campana-daniel-noboa-cuenca-oro-93303/
Primicias,"PrimiciasElecciones 2025: 23 paquetes electorales del exterior todavía no llegan a Ecuador y esta es la razónEl Consejo Nacional Electoral (CNE) informó que debido al retraso de 23 paquetes electorales del exterior, se amplía el plazo de escrutinio....19 feb 2025",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/paquetes-electorales-exterior-cne-retraso-escrutinio-90139/
Primicias,PrimiciasEcuador 2025Presidenciales · Estos son los 'Exit poll' o encuestas a boca de urna de la segunda vuelta entre Daniel Noboa y Luisa González · Presidenciales....16 dic 2024,https://www.primicias.ec/elecciones/ecuador2025/5/
Primicias,"PrimiciasPolítica | Última hora y noticiasMisión de la OEA reconoce los resultados electorales de Ecuador y reelección de Daniel Noboa. La OEA reconoció los resultados oficializados por el CNE,....13 may 2019",https://www.primicias.ec/politica/
Primicias,"PrimiciasSegunda vuelta: 'Sustracción o alteración de papeletas es una infracción grave', dice el CNELa sustracción de papeletas o su alteración en la segunda vuelta electoral puede ser sancionada con multas que van desde USD 9.870 hasta....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/segunda-vuelta-sustraccion-papeletas-infraccion-multas-cne-93916/
Primicias,"Primicias'Felicitaciones a Daniel Noboa, no los defraudará', dice Trump tras las elecciones en EcuadorEn Estados Unidos, el presidente, Donald Trump, y el secretario de Estado, Marco Rubio, felicitaron a Daniel Noboa por su victoria en las....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-donald-trump-cn-segunda-vuelta-resultados-93966/
Primicias,"Primicias""Me parece penoso que no acepten la derrota"", dice Daniel Noboa desde OlónTras la proclamación de resultados del CNE, el reelecto presidente de Ecuador, Daniel Noboa, agradeció a sus votantes y aseguró progreso,....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultado-daniel-noboa-celebracion-gritos-canticos-sede-adn-quito-93955/
Primicias,"PrimiciasNoboa confía en tener mayoría en nueva Asamblea y descarta seguir 'manual Bukele'El presidente reelecto, Daniel Noboa, apuesta por una 'base militar conjunta' en Ecuador. Para enfrentar la inseguridad, apuesta por alianza....hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-entrevista-reeleccion-segunda-vuelta-asamblea-gobierno-ecuador-94122/
Primicias,"PrimiciasCon 100 % de actas escrutadas, Noboa supera a González por 11,26 puntosDaniel Noboa fue reelegido presidente con el 55,6 % de los votos, al concluir el escrutinio de todas las actas de la segunda vuelta....hace 4 días",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultados-escrutinio-actas-segunda-vuelta-daniel-noboa-luisa-gonzalez-94510/
Primicias,"PrimiciasEstas son las ocho provincias en las que el correísmo no ha tenido acogida electoral (ni siquiera con Correa)Desde la primera candidatura de Rafael Correa hasta la última de Luisa González, los representantes de la tendencia no han logrado convencer....hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/provincias-correismo-resultados-historicos-negativos-cantones-94187/
Primicias,"PrimiciasDaniel Noboa, el segundo presidente de Ecuador en lograr la reelección desde el regreso a la democraciaDaniel Roy Gilchrist Noboa Azín pasó el domingo 13 de abril de 2025 a la historia al convertirse en el segundo presidente de la República en ser....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-reeleccion-ecuador-adn-presidente-93657/
Primicias,"Primicias'Estas son las votaciones más importantes en la historia de Ecuador', dice Noboa al cerrar su campaña en QuitoEl presidente y candidato Daniel Noboa cerró su campaña en Quito en el Coliseo General Rumiñahui, en un acto que incluyó música y fiesta..hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-cierre-campana-coliseo-ruminahui-quito-93664/
Primicias,PrimiciasLibertad de expresión: ¿Qué dicen Noboa y González sobre el derecho que suele incomodar a los gobernantes?Los candidatos presidenciales Daniel Noboa y Luisa González no han ahondado en su visión sobre la libertad de expresión..hace 2 semanas,https://www.primicias.ec/politica/libertad-expresion-candidatos-danie-noboa-luisa-gonzalez-segunda-vuelta-93427/
Primicias,"PrimiciasOrganizaciones piden a Daniel Noboa y Luisa González que se comprometan públicamente con la libertad de prensaVarias organizaciones defensoras de la libertad de prensa, tanto de Ecuador como internacionales, tienen un pedido para los candidatos....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/organizaciones-libertad-prensa-candidatos-noboa-gonzalez-segunda-vuelta-93700/
Primicias,PrimiciasDaniel NoboaElecciones presidenciales 2023 · González y Noboa se enfrentaron en un debate en el que faltó el cómo ejecutar sus propuestas..hace 2 semanas,https://www.primicias.ec/tag/daniel-noboa/285/
Primicias,PrimiciasEcuador no supera la polarización: qué esperar para la segunda vueltaEcuador sigue dividido entre el correísmo de Luisa González y el anti-correísmo de Daniel Noboa. El debate presidenecial confirmó esta....hace 3 semanas,https://www.primicias.ec/revistagestion/analisis/ecuador-polarizacion-segunda-vuelta-92814/
Primicias,"PrimiciasLula da Silva, otro presidente de izquierda que felicita a Daniel Noboa por la reelección en EcuadorAdemás de Lula da Silva, Gabriel Boric y otros presidentes, el Gobierno colombiano de Gustavo Petro felicita al presidente Daniel Noboa por....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/reacciones-presidentes-america-latina-daniel-noboa-resultados-93990/
Primicias,"Primicias¿Sin poder conseguir cita médica en el IESS? Así harán frente a la crisis del instituto Daniel Noboa y Luisa GonzálezEl siguiente Gobierno debe, por ley, comenzar a pagar la millonaria deuda que tiene el Estado con el IESS que suma la abrumadora cifra de....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-daniel-noboa-deuda-crisis-iess-pensiones-93328/
Primicias,PrimiciasDaniel NoboaElecciones presidenciales 2023 · Daniel Noboa apela a la juventud para conseguir el voto de universitarios en Quito · Material de campaña de Luisa González....hace 2 semanas,https://www.primicias.ec/tag/daniel-noboa/286/
Primicias,PrimiciasDaniel NoboaElecciones presidenciales 2023 · Más de un día de viaje hasta Quito para evitar multas en las elecciones presidenciales..hace 3 semanas,https://www.primicias.ec/tag/daniel-noboa/282/
Primicias,"Primicias¿Las propuestas de Daniel Noboa y Luisa González para el sector eléctrico pondrán fin a los cortes de luz?En octubre de 2025, Ecuador podría volver a vivir cortes de luz si no se concretan los proyectos para instalar nueva generación eléctrica..hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/propuestas-daniel-noboa-luiza-gonzalez-sector-electrico-podran-cortes-luz-93091/
Primicias,"PrimiciasDaniel Noboa fue recibido con alfombra roja y luces púrpuras en Carondelet tras reelecciónAsí fue recibido el primer mandatario, Daniel Noboa, en el Palacio de Gobierno, un día después de su triunfo en la segunda vuelta....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-retorno-palacio-gobierno-carondelet-segunda-vuelta-94042/
Primicias,"PrimiciasDaniel Noboa cierra su campaña en Guayaquil con un llamado a “no regalar el país a las mafias”El candidato presidencial por el movimiento ADN, Daniel Noboa Azín, cerró su campaña en Guayaquil con un discurso dirigido a sus....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-adn-cierre-campana-guayaquil-regalar-pais-mafias-93765/
Primicias,PrimiciasLa victoria de Daniel Noboa mantiene a Ecuador en la tendencia de la derecha regionalEcuador se suma a los siete países del continente con gobiernos de derecha. Los autodenominados de izquierda o socialistas suman 13 y uno de....hace 2 semanas,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/mapa-regional-gobiernos-ideologia-daniel-noboa-derecha-93826/
Primicias,"PrimiciasEstas son las 'grietas legales' y los argumentos del presidente Daniel Noboa sobre su licencia para la campañaDespués de la campaña electoral de primera vuelta, el presidente Daniel Noboa, quien busca la reelección, decidió por una estrategia similar....hace 3 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/presidente-candidato-daniel-noboa-aprovecha-grietas-legales-excusas-autoridades-campana-93024/
Primicias,PrimiciasParadoja electoral: por qué los extremos socioeconómicos apoyan a Daniel NoboaLas elecciones en Ecuador han mostrado un fenómeno interesante: Daniel Noboa ha conseguido respaldo tanto en los sectores más pudientes como....hace 3 semanas,https://www.primicias.ec/revistagestion/analisis/paradoja-electoral-daniel-noboa-92736/
Primicias,"Primicias¿Qué deben hacer Luisa González y Daniel Noboa para ganar la Presidencia del Ecuador?El próximo 13 de abril de 2025, Ecuador acudirá nuevamente a las urnas para elegir a su futuro presidente en una segunda vuelta electoral....24 feb 2025",https://revistagestion.primicias.ec/analisis-economia-y-finanzas/que-deben-hacer-luisa-gonzalez-y-daniel-noboa-para-ganar-la/
Primicias,"PrimiciasEn entrevista radial, Noboa criticó a González y habló de reformas a la estructura del Banco CentralEl presidente de Ecuador y candidato de ADN, Daniel Noboa, estuvo en una entrevista radial en Guayaquil, donde habló sobre temas económicos....hace 1 mes",https://www.primicias.ec/politica/presidente-candidato-daniel-noboa-ataques-gonzalez-banco-central-92787/
Primicias,"Primicias¿Luisa González se queda sola? Autoridades correístas se desmarcan y dicen que trabajarán con el gobierno de NoboaTras la victoria por 11 puntos de Daniel Noboa sobre Luisa González, autoridades correístas se desmarcan del discurso del fraude electoral y....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/victoria-daniel-noboa-luisa-gonzalez-autoridades-correismo-93968/
Primicias,"PrimiciasMarco Rubio conversa con el presidente Daniel Noboa sobre narcoterrorismo y VenezuelaDaniel Noboa, presidente de Ecuador, conversó con Marco Rubio, secretario de Estado de Estados Unidos. Estos fueron los temas que trataron..hace 1 semana",https://www.primicias.ec/sociedad/marco-rubio-daniel-noboa-narcoterrorismo-elecciones-presidenciales-94228/
Primicias,"Primicias'¿Quién le dio permiso?', pregunta secretario de la Asamblea sobre licencia de Noboa en la campañaEl correísmo habla de tomar acciones ante la negativa de Daniel Noboa de pedir permiso a la Asamblea para hacer campaña electoral..hace 3 semanas",https://www.primicias.ec/politica/segunda-vuelta-electoral-licencia-daniel-noboa-asamblea-ecuador-93000/
Primicias,"PrimiciasRanking sudamericano: Orsi, Noboa y Lula encabezan la lista de presidentes mejor valoradosTras su reelección, Daniel Noboa escala al segundo lugar en imagen presidencial en Sudamérica, según la consultora CB Opinión Pública..hace 3 días",https://www.primicias.ec/politica/ranking-presidentes-daniel-noboa-lula-orsi-milei-petro-sudamerica-94697/
Primicias,"PrimiciasNoboa responde a las críticas de Maduro y Sheinbaum: '¿Acaso entiende el señor Maduro lo que es la democracia?'En una entrevista con un medio colombiano, el presidente Daniel Noboa se refirió a los cuestionamientos de Claudia Sheinbaum y Nicolás....hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/presidente-daniel-noboa-maduro-sheinbaum-petro-resultados-94272/
Primicias,"PrimiciasMéxico rechaza 'tajantemente' la vinculación con 'supuestos actos delictivos' contra Daniel NoboaMéxico califica de 'inescrupulosa la creación de narrativas en comunicados oficiales, que aludan a México como fuente de supuestos actos....hace 1 semana",https://www.primicias.ec/internacional/mexico-ecuador-daniel-noboa-atentado-94383/
Primicias,"PrimiciasAsí retrata la prensa extranjera las elecciones en Ecuador y la victoria de Daniel NoboaLas elecciones presidenciales en Ecuador captaron la atención de la prensa a nivel mundial, que destaca el holgado resultado que alcanzó....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/noticias-resultados-victoria-daniel-noboa-luisa-gonzalez-prensa-93963/
Primicias,"Primicias'Hoy no reconocemos los resultados', dice Luisa González en la sede de Revolución Ciudadana en QuitoLa candidata Luisa González repitió ante sus seguidores que no reconocería los resultados de las elecciones del 13 de abril de 2025, en la....hace 2 semanas",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/envivo-luisa-gonzalez-reacciones-resultados-presidente-ecuador-cne-13abril-93939-93940/
Primicias,"PrimiciasLuego de Andrés Arauz y Luisa González, ¿qué otras opciones presidenciables le quedan al correísmo?Con tres derrotas consecutivas en las elecciones presidenciales, la Revolución Ciudadana entra en el escenario de reconsiderar sus....hace 6 días",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/revolucion-ciudadana-correismo-lideres-presidenciables-94317/
Primicias,PrimiciasLuisa González tilda de 'cortina de humo' alerta de posibles atentados contra el presidente Daniel NoboaLa candidata presidencial del correísmo rechazó el informe de inteligencia del Comando Conjunto de las Fuerzas Armadas sobre una presunta....hace 6 días,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/luisa-gonzalez-critica-alerta-atentados-presidente-daniel-noboa-94400/
Expreso,Daniel Noboa arrasó en la segunda vuelta: los cantones donde fue más votado,https://www.expreso.ec/actualidad/daniel-noboa-arraso-segunda-vuelta-cantones-obtuvo-votos-239713.html
Expreso,Luisa González: descubre los cantones donde sufrió la mayor caída de votos,https://www.expreso.ec/actualidad/luisa-gonzalez-cantones-ecuador-sufrio-mayor-caida-votos-239705.html
Expreso,Daniel Noboa mueve fichas tras su reelección: ¿Necesita cambios en los ministerios?,https://www.expreso.ec/actualidad/daniel-noboa-sacude-gabinete-ministerial-son-necesarios-cambios-239603.html
Expreso,"Cartas de lectores: Resultados de segunda vuelta electoral, discursos e imaginarios",https://www.expreso.ec/opinion/carta-de-lectores/cartas-lectores-resultados-segunda-vuelta-electoral-discursos-e-imaginarios-239620.html
Expreso,CNE emite resultados preliminares de la segunda vuelta en la audiencia de escrutinio,https://www.expreso.ec/actualidad/cne-emite-resultados-preliminares-segunda-vuelta-audiencia-escrutinio-239598.html
Expreso,Luisa González rompe el silencio sobre el presunto fraude: ¿qué pruebas dice tener?,https://www.expreso.ec/actualidad/luisa-gonzalez-rompe-silencio-presunto-fraude-pruebas-dice-239319.html
Expreso,"Daniel Noboa sobre su reelección: ""Existe un voto duro noboísta de alrededor del 30%""",https://www.expreso.ec/actualidad/daniel-noboa-reeleccion-existe-voto-duro-noboista-alrededor-30-239164.html
Expreso,Elecciones 2025: ¿De dónde vino el millón de votos más para Daniel Noboa?,https://www.expreso.ec/actualidad/elecciones-2025-vino-millon-votos-daniel-noboa-239153.html
Expreso,"Daniel Noboa desde Carondelet: ""El bien venció al mal""",https://www.expreso.ec/actualidad/daniel-noboa-carondelet-vencio-mal-239100.html
Expreso,"Con resultado del balotaje, correísmo se queda sin opción del bloqueo legislativo",https://www.expreso.ec/actualidad/resultado-balotaje-correismo-queda-opcion-bloqueo-legislativo-239016.html
Expreso,La beligerancia y agresividad del correísmo: claves en la derrota ante Daniel Noboa,https://www.expreso.ec/actualidad/beligerancia-agresividad-correismo-claves-derrota-daniel-noboa-239017.html
Expreso,"El mensaje de Verónica Abad ante el triunfo de Daniel Noboa, ¿reconoce el resultado?",https://www.expreso.ec/actualidad/mensaje-veronica-abad-triunfo-daniel-noboa-239018.html
Expreso,Resultados Elecciones Ecuador: las provincias con más votos nulos en segunda vuelta,https://www.expreso.ec/actualidad/resultados-elecciones-ecuador-provincias-votos-nulos-segunda-vuelta-238951.html
Expreso,"Binomio Daniel Noboa: Ella es María José Pinto, la vicepresidenta electa de Ecuador",https://www.expreso.ec/actualidad/binomio-daniel-noboa-maria-jose-pinto-vicepresidenta-electa-ecuador-238932.html
Expreso,Resultados elecciones CNE: Las opciones de Luisa González tras desconocer su derrota,https://www.expreso.ec/actualidad/politica/resultados-elecciones-cne-opciones-luisa-gonzalez-desconocer-derrota-238915.html
Expreso,Luisa González: en estas provincias de Ecuador ganó el correísmo,https://www.expreso.ec/actualidad/luisa-gonzalez-provincias-ecuador-gano-correismo-238908.html
Expreso,"Tras victoria de Daniel Noboa, ¿se levanta el toque de queda en el país?",https://www.expreso.ec/actualidad/victoria-daniel-noboa-excepcion-toque-queda-provincias-ecuador-238903.html
Expreso,Daniel Noboa 2025-2029: los desafíos clave que marcarán su nuevo periodo presidencial,https://www.expreso.ec/actualidad/daniel-noboa-2025-2029-desafios-clave-marcaran-nuevo-periodo-presidencial-238861.html
Expreso,¿Qué le espera a Daniel Noboa tras su reelección? Claves del nuevo panorama político,https://www.expreso.ec/actualidad/espera-daniel-noboa-reeleccion-claves-nuevo-panorama-politico-238891.html
Expreso,Resultados de segunda vuelta: Tres razones de la votación Noboa vs. González,https://www.expreso.ec/actualidad/resultados-segunda-vuelta-3-razones-votacion-favorece-daniel-noboa-238896.html
Expreso,Silencio en el correísmo tras acusaciones de fraude en la segunda vuelta electoral,https://www.expreso.ec/actualidad/silencio-correismo-acusaciones-fraude-segunda-vuelta-electoral-238885.html
Expreso,Resultados elecciones segunda vuelta Ecuador 2025: mapa por provincias,https://www.expreso.ec/actualidad/resultados-elecciones-segunda-vuelta-ecuador-2025-mapa-provincias-238882.html
Expreso,Resultados por provincias: así votó Ecuador en la reelección de Daniel Noboa,https://www.expreso.ec/actualidad/resultados-provincias-voto-ecuador-reeleccion-daniel-noboa-238879.html
Expreso,Daniel Noboa: “El Ecuador ya escogió un camino diferente”,https://www.expreso.ec/actualidad/daniel-noboa-ecuador-escogio-camino-diferente-238867.html
Expreso,"Políticos y analistas, incluso de la RC, piden a Luisa González reconocer su derrota",https://www.expreso.ec/actualidad/politicos-analistas-cercanos-rc-dicen-debe-reconocer-derrota-238866.html
Expreso,Daniel Noboa gana segunda vuelta en Ecuador: minuto a minuto de la jornada electoral,https://www.expreso.ec/actualidad/elecciones-ecuador-2025-vivo-minuto-minuto-noticias-resultados-segunda-vuelta-238736.html
Expreso,Guillermo Lasso felicita a Daniel Noboa por su victoria en la segunda vuelta,https://www.expreso.ec/actualidad/guillermo-lasso-felicita-daniel-noboa-victoria-segunda-vuelta-238863.html
Expreso,"Aquiles Álvarez llama a aceptar resultados, mientras Luisa González denuncia fraude",https://www.expreso.ec/actualidad/aquiles-alvarez-llama-aceptar-resultados-luisa-gonzalez-denuncia-fraude-238862.html
Expreso,Segunda vuelta: Juntas electorales concluyen conteo en menos de una hora en Ecuador,https://www.expreso.ec/actualidad/alrededor-18-15-juntas-terminaron-conteo-238839.html
Expreso,CNE resultados segunda vuelta: ¿Qué es el empate técnico tras votaciones?,https://www.expreso.ec/actualidad/cne-resultados-segunda-vuelta-empate-tecnico-votaciones-238834.html
Expreso,Resultados CNE elecciones 2025: ¿dónde ver el conteo oficial por provincias?,https://www.expreso.ec/actualidad/resultados-cne-elecciones-2025-ver-conteo-oficial-provincias-238809.html
Expreso,"Bucaram, Lasso y Correa reaccionan a las elecciones 2025 en Ecuador: ¿Qué dijeron?",https://www.expreso.ec/actualidad/expresidentes-ecuador-han-votado-13-abril-bucaram-lasso-correa-238798.html
Expreso,Elecciones 2025: ¿Hasta qué hora se puede votar en Ecuador?,https://www.expreso.ec/actualidad/hora-votar-ecuador-238800.html
Expreso,Elecciones segunda vuelta Ecuador: la cifra de multados por fotografiar su voto,https://www.expreso.ec/actualidad/elecciones-segunda-vuelta-ecuador-cifra-multados-fotografiar-voto-238763.html
Expreso,Daniel Noboa vota en Olón con mensaje de unidad: “Hoy gana el Ecuador”,https://www.expreso.ec/actualidad/daniel-noboa-vota-olon-mensaje-unidad-hoy-gana-ecuador-238753.html
Expreso,Segunda vuelta en Loja y Azuay: votación avanza con normalidad y resguardo militar,https://www.expreso.ec/provincias/segunda-vuelta-azuay-loja-votacion-avanza-normalidad-fuerte-resguardo-militar-238752.html
Expreso,"Segunda vuelta Ecuador: la lluvia retrasa, pero no paraliza votaciones en Guayaquil",https://www.expreso.ec/guayaquil/segunda-vuelta-ecuador-lluvia-retrasa-paraliza-votaciones-guayaquil-238751.html
Expreso,"Segunda vuelta en Guayaquil: sin incidentes, pero con advertencias por el celular",https://www.expreso.ec/actualidad/segunda-vuelta-guayaquil-incidentes-advertencias-celular-238746.html
Expreso,Elecciones Ecuador 2025: lo que plantean Daniel Noboa y Luisa González para el país,https://www.expreso.ec/actualidad/lea-planes-daniel-noboa-luisa-gonzalez-238715.html
Expreso,Este será el horario de Trolebús y Ecovía durante las elecciones 2025 en Quito,https://www.expreso.ec/quito/sera-horario-trolebus-ecovia-elecciones-2025-quito-238684.html
Expreso,Elecciones en Ecuador: este es el operativo policial para la segunda vuelta,https://www.expreso.ec/actualidad/elecciones-ecuador-operativo-policial-segunda-vuelta-238668.html
Expreso,Elecciones en Ecuador: ¿Desde qué hora se conocerán los resultados de segunda vuelta?,https://www.expreso.ec/actualidad/elecciones-ecuador-hora-conoceran-resultados-segunda-vuelta-238660.html
Expreso,Elecciones Ecuador 2025: Balotaje estrena prohibición de tomar foto al voto,https://www.expreso.ec/actualidad/elecciones-ecuador-2025-balotaje-estrena-prohibicion-foto-voto-238631.html
Expreso,¿Cuál es mi lugar de votación para la segunda vuelta electoral de Ecuador?,https://www.expreso.ec/actualidad/mi-lugar-votacion-segunda-vuelta-electoral-ecuador-revisalo-238643.html
Expreso,Segunda vuelta Ecuador: ¿Cómo estará el clima el día de las elecciones en Quito?,https://www.expreso.ec/quito/segunda-vuelta-ecuador-estara-clima-dia-elecciones-quito-238549.html
Expreso,Elecciones 2025: Noboa decreta limitación del ingreso de extranjeros al país,https://www.expreso.ec/actualidad/elecciones-2025-noboa-decreta-limitacion-ingreso-extranjeros-pais-238586.html
Expreso,¿Dónde me toca votar en la segunda vuelta? Consulta el lugar de votación aquí,https://www.expreso.ec/actualidad/politica/me-toca-votar-segunda-vuelta-consulta-lugar-votacion-234144.html
Expreso,Daniel Noboa ofrece becas académicas para 25.000 mujeres: ¿Cómo acceder?,https://www.expreso.ec/actualidad/daniel-noboa-ofrece-becas-academicas-25-000-mujeres-acceder-180796.html
El Extra,Daniel Noboa: Fuerzas Armadas alertan posible plan para atentar contra mandatario,https://www.extra.ec/noticia/actualidad/daniel-noboa-fuerzas-armadas-alertan-posible-plan-atentar-mandatario-126337.html
El Extra,Aquiles Álvarez comparó la segunda vuelta presidencial con el Clásico del Astillero,https://www.extra.ec/noticia/actualidad/aquiles-alvarez-comparo-segunda-vuelta-presidencial-clasico-astillero-126111.html
El Extra,Elecciones Ecuador 2025: Las 6 estrategias que le funcionaron a Daniel Noboa,https://www.extra.ec/noticia/actualidad/elecciones-ecuador-2025-estrategias-le-funcionaron-daniel-noboa-126074.html
